id,VacantLot,Condominium,NbrOfUnits,NbrOfApts,ResSalePrice,VacBldgYear,ZIP
4767.11_10_0,FALSE,FALSE,1,0,"115,000.00",0,63139
4767.11_20_0,FALSE,FALSE,1,0,"129,900.00",0,63139
4767.11_30_0,FALSE,FALSE,1,0,"75,000.00",0,63139
4767.11_40_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4767.11_50_0,FALSE,FALSE,1,0,"58,500.00",0,63139
4767.11_60_0,FALSE,FALSE,1,0,"142,000.00",0,63139
4767.11_70_0,FALSE,FALSE,1,0,"156,000.00",0,63139
4767.11_80_0,FALSE,FALSE,3,0,"268,000.00",0,63139
4767.11_100_0,FALSE,FALSE,4,0,"250,000.00",0,63139
4767.11_105_0,FALSE,FALSE,4,0,"125,000.00",0,63139
4767.11_110_0,FALSE,FALSE,4,0,"288,000.00",0,63139
4767.11_120_0,FALSE,FALSE,4,0,"89,500.00",0,63139
4767.11_140_0,FALSE,FALSE,1,0,"63,000.00",0,63139
4767.11_150_0,FALSE,FALSE,1,0,"125,000.00",0,63139
4767.11_160_0,FALSE,FALSE,1,0,"63,500.00",0,63139
4767.11_170_0,FALSE,FALSE,1,0,"75,000.00",0,63139
4767.11_180_0,FALSE,FALSE,1,0,"158,000.00",0,63139
4767.11_190_0,FALSE,FALSE,1,0,"61,000.00",0,63139
4767.11_210_0,FALSE,FALSE,1,0,"73,000.00",0,63139
4768_10_0,FALSE,FALSE,1,0,"60,000.00",0,63139
4768_40_0,FALSE,FALSE,1,0,"121,000.00",0,63139
4768_50_0,FALSE,FALSE,1,0,"87,000.00",0,63139
4768_60_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4768_70_0,FALSE,FALSE,1,0,"41,695.00",0,63139
4768_80_0,FALSE,FALSE,1,0,"39,900.00",0,63139
4768_90_0,FALSE,FALSE,1,0,"143,500.00",0,63139
4768_100_0,FALSE,FALSE,1,0,"37,000.00",0,63139
4768_110_0,FALSE,FALSE,1,0,"45,000.00",0,63139
4768_120_0,FALSE,FALSE,1,0,"94,000.00",0,63139
4768_185_0,FALSE,FALSE,2,2,"165,000.00",0,63139
4768_200_0,FALSE,FALSE,1,0,"102,000.00",0,63139
4768_210_0,FALSE,FALSE,1,0,"152,900.00",0,63139
4768_220_0,FALSE,FALSE,1,0,"65,000.00",0,63139
4768_230_0,FALSE,FALSE,1,0,"185,000.00",0,63139
4768_240_0,FALSE,FALSE,1,0,"160,000.00",0,63139
4768_250_0,FALSE,FALSE,1,0,"133,500.00",0,63139
4768_270_0,FALSE,FALSE,1,0,"30,500.00",0,63139
4768_290_0,FALSE,FALSE,1,0,"41,000.00",0,63139
4768_300_0,FALSE,FALSE,1,0,"80,500.00",0,63139
4769_10_0,FALSE,FALSE,1,0,"128,000.00",0,63139
4769_20_0,FALSE,FALSE,1,0,"61,000.00",0,63139
4769_30_0,FALSE,FALSE,1,0,"58,900.00",0,63139
4769_60_0,FALSE,FALSE,1,0,"144,900.00",0,63139
4769_70_0,FALSE,FALSE,1,0,"127,500.00",0,63139
4769_90_0,FALSE,FALSE,1,0,"100,260.00",0,63139
4769_100_0,FALSE,FALSE,1,0,"154,900.00",0,63139
4769_110_0,FALSE,FALSE,1,0,"179,000.00",0,63139
4769_120_0,FALSE,FALSE,1,0,"145,000.00",0,63139
4769_130_0,FALSE,FALSE,1,0,"36,000.00",0,63139
4769_140_0,FALSE,FALSE,1,0,"175,000.00",0,63139
4769_160_0,FALSE,FALSE,2,0,"109,900.00",0,63139
4769_170_0,FALSE,FALSE,1,0,"109,000.00",0,63139
4769_180_0,FALSE,FALSE,1,0,"74,900.00",0,63139
4769_200_0,FALSE,FALSE,1,0,"95,000.00",0,63139
4769_210_0,FALSE,FALSE,1,0,"61,000.00",0,63139
4770_20_0,FALSE,FALSE,1,0,"75,000.00",0,63139
4770_30_0,FALSE,FALSE,1,0,"66,500.00",0,63139
4770_40_0,FALSE,FALSE,1,0,"102,500.00",0,63139
4770_50_0,FALSE,FALSE,1,0,"188,000.00",0,63139
4770_60_0,FALSE,FALSE,1,0,"12,000.00",0,63139
4770_70_0,FALSE,FALSE,1,0,"53,500.00",0,63139
4770_80_0,FALSE,FALSE,1,0,"177,111.00",0,63139
4770_90_0,FALSE,FALSE,1,0,"40,000.00",0,63139
4770_120_0,FALSE,FALSE,1,0,"60,000.00",0,63139
4770_130_0,FALSE,FALSE,1,0,"75,000.00",0,63139
4770_140_0,FALSE,FALSE,1,0,"130,000.00",0,63139
4770_150_0,FALSE,FALSE,1,0,"43,500.00",2014,63139
4770_160_0,FALSE,FALSE,1,0,"63,800.00",0,63139
4770_170_0,FALSE,FALSE,1,0,"83,776.00",0,63139
4770_180_0,FALSE,FALSE,1,0,"205,000.00",0,63139
4770_200_0,FALSE,FALSE,1,0,"91,000.00",0,63139
4770_205_0,FALSE,FALSE,1,0,"124,000.00",0,63139
4770_210_0,FALSE,FALSE,1,0,"165,000.00",0,63139
4770_225_0,FALSE,FALSE,1,0,"275,000.00",0,63139
4770_230_0,FALSE,FALSE,1,0,"207,900.00",0,63139
4770_240_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4770_250_0,FALSE,FALSE,1,0,"105,000.00",0,63139
4770_260_0,FALSE,FALSE,1,0,"69,000.00",0,63139
4770_270_0,FALSE,FALSE,1,0,"110,000.00",0,63139
4770_280_0,FALSE,FALSE,1,0,"164,000.00",0,63139
4770_310_0,FALSE,FALSE,1,0,"90,000.00",0,63139
4770_330_0,FALSE,FALSE,1,0,"139,000.00",2008,63139
4770_340_0,FALSE,FALSE,1,0,"102,000.00",0,63139
4770_350_0,FALSE,FALSE,1,0,"132,500.00",0,63139
4770_360_0,FALSE,FALSE,1,0,"119,000.00",0,63139
4770_370_0,FALSE,FALSE,1,0,"141,500.00",0,63139
4770_380_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4771_10_0,FALSE,FALSE,1,0,"155,000.00",0,63139
4771_30_0,FALSE,FALSE,1,0,"202,000.00",0,63139
4771_60_0,FALSE,FALSE,1,0,"49,500.00",0,63139
4771_70_0,FALSE,FALSE,1,0,"25,000.00",0,63139
4771_80_0,FALSE,FALSE,1,0,"68,000.00",0,63139
4771_100_0,FALSE,FALSE,2,0,"175,000.00",0,63139
4771_110_0,FALSE,FALSE,1,0,"155,000.00",0,63139
4771_120_0,FALSE,FALSE,1,0,"75,000.00",0,63139
4771_140_0,FALSE,FALSE,1,0,"62,500.00",0,63139
4771_150_0,FALSE,FALSE,1,0,"71,000.00",0,63139
4771_160_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4771_170_0,FALSE,FALSE,1,0,"117,500.00",0,63139
4771_190_0,FALSE,FALSE,1,0,"157,350.00",0,63139
4771_200_0,FALSE,FALSE,1,0,"180,000.00",0,63139
4771_210_0,FALSE,FALSE,1,0,"81,500.00",0,63139
4771_220_0,FALSE,FALSE,1,0,"35,000.00",0,63139
4771_250_0,FALSE,FALSE,1,0,"132,000.00",0,63139
4771_260_0,FALSE,FALSE,1,0,"153,750.00",0,63139
4771_270_0,FALSE,FALSE,1,0,"104,900.00",0,63139
4771_280_0,FALSE,FALSE,1,0,"129,900.00",0,63139
4771_290_0,FALSE,FALSE,1,0,"50,650.00",0,63139
4771_300_0,FALSE,FALSE,2,0,"190,900.00",0,63139
4771_310_0,FALSE,FALSE,1,0,"82,500.00",0,63139
4771_320_0,FALSE,FALSE,1,0,"152,500.00",0,63139
4771_330_0,FALSE,FALSE,1,0,"136,000.00",0,63139
4771_340_0,FALSE,FALSE,1,0,"192,000.00",0,63139
4771_360_0,FALSE,FALSE,1,0,"107,000.00",0,63139
4771_370_0,FALSE,FALSE,1,0,"134,900.00",0,63139
4771_380_0,FALSE,FALSE,1,0,"193,000.00",0,63139
4771_390_0,FALSE,FALSE,1,0,"219,000.00",0,63139
4771_400_0,FALSE,FALSE,4,0,"190,000.00",0,63139
4771_430_0,FALSE,FALSE,1,0,"145,000.00",0,63139
4771_443_0,FALSE,TRUE,1,0,"29,000.00",0,63139
4771_444_0,FALSE,TRUE,1,0,"25,000.00",0,63139
4772_20_0,FALSE,FALSE,2,0,"244,000.00",0,63139
4772_30_0,FALSE,FALSE,1,0,"164,000.00",0,63139
4772_40_0,FALSE,FALSE,2,0,"130,000.00",0,63139
4772_70_0,FALSE,FALSE,1,0,"128,900.00",0,63139
4772_80_0,FALSE,FALSE,1,0,"51,000.00",0,63139
4772_90_0,FALSE,FALSE,1,0,"110,000.00",0,63139
4772_100_0,FALSE,FALSE,1,0,"48,000.00",0,63139
4772_110_0,FALSE,FALSE,1,0,"168,500.00",0,63139
4772_130_0,FALSE,FALSE,1,0,"169,000.00",0,63139
4772_140_0,FALSE,FALSE,1,0,"163,000.00",0,63139
4772_150_0,FALSE,FALSE,1,0,"146,000.00",0,63139
4772_160_0,FALSE,FALSE,1,0,"39,900.00",0,63139
4772_220_0,FALSE,FALSE,1,0,"159,000.00",0,63139
4772_230_0,FALSE,FALSE,1,0,"96,000.00",0,63139
4772_240_0,FALSE,FALSE,1,0,"44,000.00",0,63139
4772_250_0,FALSE,FALSE,1,0,"81,800.00",0,63139
4772_260_0,FALSE,FALSE,1,0,"38,500.00",0,63139
4772_270_0,FALSE,FALSE,1,0,"66,500.00",0,63139
4772_280_0,FALSE,FALSE,1,0,"49,900.00",0,63139
4772_300_0,FALSE,FALSE,1,0,"41,000.00",0,63139
4772_310_0,FALSE,FALSE,1,0,"67,800.00",0,63139
4772_320_0,FALSE,FALSE,1,0,"165,000.00",0,63139
4772_330_0,FALSE,FALSE,1,0,"185,000.00",0,63139
4772_340_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4772_350_0,FALSE,FALSE,1,0,"63,000.00",0,63139
4772_360_0,FALSE,FALSE,1,0,"19,000.00",0,63139
4772_380_0,FALSE,FALSE,1,0,"119,000.00",0,63139
4772_390_0,FALSE,FALSE,1,0,"142,500.00",0,63139
4772_400_0,FALSE,FALSE,1,0,"41,000.00",0,63139
4773_80_0,FALSE,FALSE,1,0,"168,000.00",0,63139
4773_120_0,FALSE,FALSE,1,0,"124,000.00",0,63139
4773_140_0,FALSE,FALSE,1,0,"68,500.00",0,63139
4773_150_0,FALSE,FALSE,1,0,"36,000.00",0,63139
4773_160_0,FALSE,FALSE,1,0,"89,000.00",0,63139
4773_180_0,FALSE,FALSE,1,0,"145,000.00",0,63139
4773_190_0,FALSE,FALSE,1,0,"139,900.00",0,63139
4773_240_0,FALSE,FALSE,1,0,"149,500.00",0,63139
4773_260_0,FALSE,FALSE,1,0,"200,000.00",0,63139
4773_270_0,FALSE,FALSE,1,0,"117,000.00",0,63139
4773_280_0,FALSE,FALSE,1,0,"123,000.00",0,63139
4773_290_0,FALSE,FALSE,1,0,"94,000.00",0,63139
4773_340_0,FALSE,FALSE,1,0,"129,900.00",0,63139
4774_30_0,FALSE,FALSE,1,0,"25,000.00",0,63139
4774_50_0,FALSE,FALSE,1,0,"45,000.00",0,63139
4774_60_0,FALSE,FALSE,1,0,"135,000.00",0,63139
4774_70_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4774_80_0,FALSE,FALSE,1,0,"128,000.00",0,63139
4774_90_0,FALSE,FALSE,1,0,"60,000.00",0,63139
4774_110_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4774_120_0,FALSE,FALSE,1,0,"44,000.00",2002,63139
4774_130_0,FALSE,FALSE,1,0,"87,500.00",0,63139
4774_140_0,FALSE,FALSE,1,0,"99,300.00",0,63139
4774_160_0,FALSE,FALSE,1,0,"60,000.00",0,63139
4774_170_0,FALSE,FALSE,1,0,"235,000.00",0,63139
4774_180_0,FALSE,FALSE,1,0,"169,900.00",0,63139
4774_190_0,FALSE,FALSE,1,0,"74,500.00",0,63139
4774_200_0,FALSE,FALSE,1,0,"195,000.00",0,63139
4774_230_0,FALSE,FALSE,1,0,"43,000.00",0,63139
4774_250_0,FALSE,FALSE,1,0,"152,500.00",0,63139
4774_280_0,FALSE,FALSE,1,0,"125,000.00",0,63139
4774_290_0,FALSE,FALSE,1,0,"131,000.00",0,63139
4774_300_0,FALSE,FALSE,1,0,"85,000.00",0,63139
4774_320_0,FALSE,FALSE,1,0,"99,900.00",0,63139
4775_10_0,FALSE,FALSE,2,0,"84,900.00",0,63139
4775_30_0,FALSE,FALSE,1,0,"255,000.00",0,63139
4775_40_0,FALSE,FALSE,1,0,"140,500.00",0,63139
4775_50_0,FALSE,FALSE,1,0,"136,000.00",0,63139
4775_60_0,FALSE,FALSE,1,0,"119,900.00",0,63139
4775_70_0,FALSE,FALSE,1,0,"83,700.00",0,63139
4775_90_0,FALSE,FALSE,0,0,"8,000.00",0,63139
4775_110_0,FALSE,FALSE,1,0,"66,150.00",0,63139
4775_140_0,FALSE,FALSE,1,0,"72,000.00",0,63139
4775_150_0,FALSE,FALSE,1,0,"41,100.00",0,63139
4775_160_0,FALSE,FALSE,1,0,"199,999.00",0,63139
4775_170_0,FALSE,FALSE,1,0,"132,650.00",0,63139
4775_190_0,FALSE,FALSE,1,0,"136,000.00",0,63139
4775_210_0,FALSE,FALSE,1,0,"117,900.00",0,63139
4775_220_0,FALSE,FALSE,1,0,"265,000.00",0,63139
4775_230_0,FALSE,FALSE,1,0,"147,500.00",0,63139
4775_240_0,FALSE,FALSE,1,0,"159,900.00",0,63139
4775_250_0,FALSE,FALSE,1,0,"127,500.00",0,63139
4775_260_0,FALSE,FALSE,2,0,"79,500.00",0,63139
4775_290_0,FALSE,FALSE,1,0,"82,000.00",0,63139
4775_300_0,FALSE,FALSE,1,0,"166,000.00",0,63139
4776_80_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4776_90_0,FALSE,FALSE,1,0,"33,500.00",0,63139
4776_100_0,FALSE,FALSE,1,0,"32,900.00",0,63139
4776_102_0,FALSE,FALSE,1,0,"139,900.00",0,63139
4776_105_0,FALSE,FALSE,1,0,"137,500.00",0,63139
4776_110_0,FALSE,FALSE,1,0,"186,900.00",0,63139
4776_120_0,FALSE,FALSE,1,0,"52,000.00",0,63139
4776_130_0,FALSE,FALSE,1,0,"77,000.00",0,63139
4777_30_0,FALSE,FALSE,1,0,"88,000.00",0,63139
4777_37_0,FALSE,FALSE,1,0,"41,000.00",0,63139
4780_30_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4780_40_0,FALSE,FALSE,1,0,"90,000.00",0,63139
4780_50_0,FALSE,FALSE,1,0,"133,000.00",0,63139
4780_80_0,FALSE,FALSE,1,0,"128,000.00",0,63139
4780_90_0,FALSE,FALSE,1,0,"93,000.00",0,63139
4780_100_0,FALSE,FALSE,1,0,"160,000.00",0,63139
4780_110_0,FALSE,FALSE,1,0,"117,000.00",0,63139
4780_120_0,FALSE,FALSE,1,0,"47,500.00",0,63139
4780_150_0,FALSE,FALSE,1,0,"37,000.00",0,63139
4780_160_0,FALSE,FALSE,1,0,"97,000.00",0,63139
4780_170_0,FALSE,FALSE,1,0,"40,000.00",0,63139
4780_180_0,FALSE,FALSE,1,0,"89,900.00",0,63139
4780_190_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4781.05_160_0,FALSE,FALSE,0,0,"160,000.00",0,63110
4781.05_170_0,FALSE,FALSE,0,0,"160,000.00",0,63110
4785_20_0,FALSE,FALSE,1,0,"42,000.00",0,63143
4785_30_0,FALSE,FALSE,1,0,"207,000.00",0,63143
4785_40_0,FALSE,FALSE,1,0,"181,000.00",0,63143
4785_50_0,FALSE,FALSE,1,0,"283,000.00",0,63143
4785_60_0,FALSE,FALSE,1,0,"81,000.00",0,63143
4785_70_0,FALSE,FALSE,1,0,"45,000.00",0,63143
4785_80_0,FALSE,FALSE,1,0,"81,000.00",0,63143
4785_90_0,FALSE,FALSE,1,0,"33,000.00",0,63143
4785_100_0,FALSE,FALSE,1,0,"72,000.00",0,63143
4786_30_0,FALSE,FALSE,1,0,"92,000.00",0,63143
4786_40_0,FALSE,FALSE,1,0,"30,000.00",0,63143
4786_65_0,FALSE,FALSE,1,0,"130,000.00",0,63143
4786_70_0,FALSE,FALSE,1,0,"49,900.00",0,63143
4786_80_0,FALSE,FALSE,1,0,"127,500.00",0,63143
4786_90_0,FALSE,FALSE,1,0,"52,862.00",0,63143
4786_100_0,FALSE,FALSE,1,0,"39,900.00",0,63143
4786_110_0,FALSE,FALSE,1,0,"53,500.00",0,63143
4786_115_0,FALSE,FALSE,1,0,"210,000.00",0,63143
4786_120_0,FALSE,FALSE,1,0,"134,000.00",0,63143
4786_130_0,FALSE,FALSE,1,0,"45,000.00",0,63143
4786_140_0,FALSE,FALSE,1,0,"180,000.00",2018,63143
4786_150_0,FALSE,FALSE,1,0,"126,500.00",0,63143
4786_170_0,FALSE,FALSE,1,0,"58,000.00",0,63143
4786_180_0,FALSE,FALSE,1,0,"165,000.00",0,63143
4786_200_0,FALSE,FALSE,1,0,"83,900.00",0,63143
4786_210_0,FALSE,FALSE,1,0,"74,000.00",0,63143
4787_25_0,FALSE,FALSE,1,0,"38,500.00",0,63143
4787_30_0,FALSE,FALSE,1,0,"100,000.00",0,63143
4787_35_0,FALSE,FALSE,1,0,"116,716.00",0,63143
4787_40_0,FALSE,FALSE,1,0,"91,000.00",0,63143
4787_45_0,FALSE,FALSE,1,0,"25,000.00",0,63143
4787_50_0,FALSE,FALSE,1,0,"77,900.00",0,63143
4787_55_0,FALSE,FALSE,1,0,"86,500.00",0,63143
4787_60_0,FALSE,FALSE,1,0,"85,000.00",0,63143
4787_70_0,FALSE,FALSE,1,0,"103,000.00",0,63143
4787_80_0,FALSE,FALSE,1,0,"125,000.00",0,63143
4787_90_0,FALSE,FALSE,1,0,"113,500.00",0,63143
4787_100_0,FALSE,FALSE,1,0,"307,500.00",0,63143
4787_120_0,FALSE,FALSE,1,0,"85,000.00",0,63143
4787_140_0,FALSE,FALSE,1,0,"62,000.00",0,63143
4787_150_0,FALSE,FALSE,1,0,"38,905.00",0,63143
4787_160_0,FALSE,FALSE,1,0,"157,000.00",0,63143
4787_170_0,FALSE,FALSE,1,0,"53,000.00",2005,63143
4787_180_0,FALSE,FALSE,1,0,"88,500.00",0,63143
4788.05_21_0,FALSE,FALSE,1,0,"41,000.00",0,63143
4788.05_40_0,FALSE,FALSE,1,0,"73,000.00",0,63143
4788.05_50_0,FALSE,FALSE,1,0,"54,000.00",0,63143
4788.05_60_0,FALSE,FALSE,1,0,"176,000.00",0,63143
4788.05_70_0,FALSE,FALSE,1,0,"115,000.00",0,63143
4788.06_10_0,FALSE,FALSE,1,0,"217,000.00",0,63143
4788.06_30_0,FALSE,FALSE,1,0,"114,000.00",0,63143
4788.06_40_0,FALSE,FALSE,1,0,"99,900.00",0,63143
4788.06_60_0,FALSE,FALSE,1,0,"16,500.00",0,63143
4788.06_90_0,FALSE,FALSE,1,0,"115,000.00",0,63143
4788.06_100_0,FALSE,FALSE,1,0,"158,000.00",0,63143
4788.06_110_0,FALSE,FALSE,2,0,"90,000.00",0,63143
4788.06_120_0,FALSE,FALSE,1,0,"136,000.00",0,63143
4789_10_0,FALSE,FALSE,1,0,"136,000.00",0,63143
4789_20_0,FALSE,FALSE,1,0,"138,400.00",0,63143
4789_30_0,FALSE,FALSE,1,0,"91,200.00",0,63143
4789_40_0,FALSE,FALSE,1,0,"175,000.00",0,63143
4789_50_0,FALSE,FALSE,1,0,"49,000.00",0,63143
4789_60_0,TRUE,FALSE,0,0,"120,000.00",0,63143
4790_10_0,FALSE,FALSE,1,0,"50,000.00",0,63143
4790_30_0,FALSE,FALSE,1,0,"160,000.00",0,63143
4790_40_0,FALSE,FALSE,1,0,"71,400.00",0,63143
4790_50_0,FALSE,FALSE,1,0,"114,000.00",0,63143
4790_60_0,FALSE,FALSE,1,0,"35,500.00",0,63143
4792_10_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4792_30_0,TRUE,FALSE,0,0,"13,500.00",0,63139
4792_40_0,FALSE,FALSE,6,0,"30,000.00",0,63139
4792_70_0,TRUE,FALSE,0,0,"46,500.00",0,63139
4792_100_0,FALSE,FALSE,1,0,"50,000.00",0,63139
4792_140_0,TRUE,FALSE,0,0,250.00,0,63139
4793_40_0,FALSE,FALSE,1,0,"22,000.00",0,63139
4793_50_0,FALSE,FALSE,1,0,"82,000.00",0,63139
4793_60_0,FALSE,FALSE,1,0,"50,000.00",0,63139
4793_70_0,FALSE,FALSE,1,0,"76,500.00",0,63139
4793_80_0,FALSE,FALSE,1,0,"76,000.00",0,63139
4793_90_0,FALSE,FALSE,1,0,"153,000.00",0,63139
4793_100_0,FALSE,FALSE,1,0,"109,000.00",0,63139
4793_110_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4793_120_0,FALSE,FALSE,1,0,"121,500.00",0,63139
4793_130_0,FALSE,FALSE,1,0,"88,500.00",0,63139
4793_140_0,FALSE,FALSE,1,0,"37,000.00",0,63139
4793_150_0,FALSE,FALSE,1,0,"122,000.00",0,63139
4793_160_0,FALSE,FALSE,1,0,"40,000.00",0,63139
4793_170_0,FALSE,FALSE,1,0,"70,900.00",0,63139
4793_180_0,FALSE,FALSE,1,0,"124,132.00",0,63139
4794_10_0,FALSE,FALSE,1,0,"56,500.00",0,63139
4794_20_0,FALSE,FALSE,1,0,"125,320.00",0,63139
4794_30_0,FALSE,FALSE,1,0,"185,000.00",0,63139
4794_40_0,FALSE,FALSE,1,0,"35,000.00",0,63139
4794_50_0,FALSE,FALSE,1,0,"132,500.00",0,63139
4794_60_0,FALSE,FALSE,1,0,"105,000.00",0,63139
4794_70_0,FALSE,FALSE,1,0,"76,000.00",0,63139
4794_80_0,FALSE,FALSE,1,0,"88,500.00",0,63139
4794_92_1,FALSE,FALSE,1,0,"359,000.00",0,63139
4794_92_2,FALSE,FALSE,1,0,"359,000.00",0,63139
4794_97_0,FALSE,FALSE,1,0,"112,000.00",0,63139
4794_110_0,FALSE,FALSE,1,0,"293,500.00",2014,63139
4794_130_0,FALSE,FALSE,1,0,"115,000.00",0,63139
4794_140_0,FALSE,FALSE,1,0,"185,000.00",0,63139
4794_150_0,FALSE,FALSE,1,0,"230,000.00",0,63139
4794_160_0,FALSE,FALSE,1,0,"144,400.00",0,63139
4794_170_0,FALSE,FALSE,1,0,"274,800.00",0,63139
4794_180_0,FALSE,FALSE,1,0,"34,500.00",0,63139
4794_190_0,FALSE,FALSE,1,0,"30,000.00",0,63139
4794_210_0,FALSE,FALSE,1,0,"250,750.00",0,63139
4794_220_0,FALSE,FALSE,1,0,"35,000.00",0,63139
4794_240_0,FALSE,FALSE,1,0,"138,900.00",0,63139
4794_250_0,FALSE,FALSE,1,0,"47,500.00",0,63139
4794_260_0,FALSE,FALSE,1,0,"97,500.00",0,63139
4794_270_0,FALSE,FALSE,1,0,"50,700.00",0,63139
4794_280_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4794_290_0,FALSE,FALSE,1,0,"80,000.00",0,63139
4794_300_0,FALSE,FALSE,1,0,"122,000.00",0,63139
4794_320_0,FALSE,FALSE,1,0,"70,000.00",0,63139
4794_330_0,FALSE,FALSE,1,0,"62,000.00",0,63139
4794_340_0,FALSE,FALSE,1,0,"50,900.00",0,63139
4795_20_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4795_70_0,FALSE,FALSE,1,0,"47,000.00",0,63139
4795_80_0,FALSE,FALSE,1,0,"289,000.00",0,63139
4795_110_0,FALSE,FALSE,1,0,"200,000.00",2010,63139
4795_120_0,FALSE,FALSE,1,0,"107,000.00",0,63139
4795_125_0,FALSE,FALSE,1,0,"114,700.00",0,63139
4795_130_0,FALSE,FALSE,1,0,"181,000.00",0,63139
4795_150_0,FALSE,FALSE,1,0,"73,500.00",0,63139
4795_175_0,FALSE,FALSE,1,0,"50,000.00",0,63139
4795_190_0,FALSE,FALSE,1,0,"176,000.00",0,63139
4795_200_0,FALSE,FALSE,1,0,"195,000.00",0,63139
4795_210_0,FALSE,FALSE,1,0,"270,000.00",0,63139
4795_220_0,FALSE,FALSE,1,0,"143,750.00",0,63139
4795_230_0,FALSE,FALSE,1,0,"210,000.00",0,63139
4795_240_0,FALSE,FALSE,1,0,"313,000.00",0,63139
4795_250_0,FALSE,FALSE,1,0,"139,000.00",0,63139
4795_280_0,FALSE,FALSE,1,0,"77,000.00",0,63139
4796_10_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4796_20_0,FALSE,FALSE,1,0,"61,500.00",0,63139
4796_30_0,FALSE,FALSE,1,0,"216,000.00",0,63139
4796_40_0,FALSE,FALSE,1,0,"40,000.00",0,63139
4796_50_0,FALSE,FALSE,1,0,"39,900.00",0,63139
4796_70_0,FALSE,FALSE,1,0,"219,000.00",0,63139
4796_80_0,FALSE,FALSE,1,0,"63,250.00",0,63139
4796_90_0,FALSE,FALSE,1,0,"145,200.00",0,63139
4796_100_0,FALSE,FALSE,1,0,"68,500.00",0,63139
4796_110_0,FALSE,FALSE,1,0,"69,500.00",0,63139
4796_130_0,FALSE,FALSE,1,0,"355,000.00",0,63139
4796_140_0,FALSE,FALSE,2,0,"118,000.00",0,63139
4796_160_0,FALSE,FALSE,1,0,"66,500.00",0,63139
4796_175_0,FALSE,FALSE,1,0,"170,000.00",0,63139
4796_180_0,FALSE,FALSE,1,0,"295,000.00",0,63139
4796_190_0,FALSE,FALSE,1,0,"202,000.00",0,63139
4799_10_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4799_50_0,FALSE,FALSE,1,0,"248,000.00",0,63139
4799_60_0,FALSE,FALSE,1,0,"265,000.00",0,63139
4799_90_0,FALSE,FALSE,1,0,"125,000.00",0,63139
4799_100_0,FALSE,FALSE,1,0,"80,000.00",0,63139
4799_110_0,FALSE,FALSE,1,0,"79,900.00",0,63139
4799_140_0,FALSE,FALSE,1,0,"48,400.00",0,63139
4800_30_0,FALSE,FALSE,0,0,"104,300.00",0,63139
4800_60_0,FALSE,FALSE,1,0,"64,500.00",0,63139
4800_80_0,FALSE,FALSE,4,0,"85,500.00",0,63139
4800_90_0,FALSE,FALSE,1,0,"250,000.00",0,63139
4800_100_0,FALSE,FALSE,2,0,"185,000.00",0,63139
4800_110_0,FALSE,FALSE,1,0,"137,500.00",0,63139
4800_170_0,FALSE,FALSE,2,2,"71,500.00",0,63139
4800_180_0,FALSE,FALSE,1,0,"44,500.00",0,63139
4800_190_0,FALSE,FALSE,1,0,"64,000.00",0,63139
4800_200_0,FALSE,FALSE,1,0,"198,000.00",0,63139
4800_210_0,FALSE,FALSE,1,0,"56,000.00",0,63139
4800_240_0,FALSE,FALSE,2,0,"165,000.00",2005,63139
4800_270_0,FALSE,FALSE,1,0,"112,000.00",0,63139
4800_280_0,FALSE,FALSE,1,0,"95,000.00",0,63139
4800_290_0,FALSE,FALSE,1,0,"169,000.00",0,63139
4800_300_0,FALSE,FALSE,1,0,"201,250.00",0,63139
4800_310_0,FALSE,FALSE,1,0,"140,000.00",0,63139
4800_330_0,FALSE,FALSE,1,0,"78,000.00",0,63139
4801_40_0,FALSE,FALSE,2,0,"55,000.00",0,63143
4801_50_0,FALSE,FALSE,1,0,"315,000.00",0,63143
4802_10_0,TRUE,FALSE,0,0,"50,000.00",1992,63143
4802_20_0,FALSE,FALSE,1,0,"50,000.00",0,63143
4802_30_0,FALSE,FALSE,1,0,"55,000.00",0,63143
4802_40_0,FALSE,FALSE,1,0,"29,200.00",0,63143
4802_50_0,FALSE,FALSE,1,0,"86,500.00",0,63143
4802_80_0,FALSE,FALSE,1,0,"22,000.00",0,63143
4802_130_0,FALSE,FALSE,1,0,"60,000.00",2011,63143
4802_140_0,FALSE,FALSE,4,0,"72,000.00",0,63143
4803.18_30_0,FALSE,FALSE,1,0,"20,000.00",0,63143
4803.18_40_0,FALSE,FALSE,1,0,"55,000.00",0,63143
